70,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Kovensky, Martín",,,,,,,,,"netart"
71,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Marino, Iván",,,,,,,,,"netart"
72,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Mercado, Marcello",,,,,,,,,"netart"
73,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Peloche, Wili",,,,,,,,,"netart"
74,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Postypographika",,,,,,,,,"netart"
75,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Terraza",,,,,,,,,"netart"
76,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Yeregui, Mariela",,,,,,,,,"netart"
77,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Zerbarini, Marina",,,,,,,,,"netart"
78,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Imasaka, Eduardo","Vlisa/Microesfera",,,,,,,,"performance"
79,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Lamas, Gustavo",,,,,,,,,"performance"
80,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Kropfl, Francisco",,,,,,,,,"performance"
81,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Pommerenk",,,,,,,,,"performance"
82,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Emisor",,,,,,,,,"performance"
83,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Pornois",,,,,,,,,"performance"
84,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Vintage people",,,,,,,,,"performance"
85,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Proyecto Cachako",,,,,,,,,"performance"
86,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Entre Ríos",,,,,,,,,"performance"
87,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"DJs Pareja",,,,,,,,,"performance"
88,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Bali, Margarita",,,,,,,,,"videoarte"
89,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Grupo Doma",,,,,,,,,"videoarte"
90,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Ares, Marta",,,,,,,,,"videoarte"
91,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Haro, Jorge",,,,,,,,,"videoarte"
92,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Cáceres, Anahí",,,,,,,,,"videoarte"
93,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"De Negri, Andrés",,,,,,,,,"videoarte"
94,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Herrero, Alicia",,,,,,,,,"videoarte"
95,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Arq, Elizabeth",,,,,,,,,"videoarte"
96,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Gonzalez, Andrea",,,,,,,,,"videoarte"
97,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Testoni, Nicolás",,,,,,,,,"videoarte"
98,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Golder, Gabriela",,,,,,,,,"videoarte"
99,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Campos, Luis",,,,,,,,,"videoarte"
100,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Duprat, Gastón",,,,,,,,,"videoarte"
101,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Cohn, Mariano",,,,,,,,,"videoarte"
102,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"De Rosa, Adrián",,,,,,,,,"videoarte"
103,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Almirón, Miguel",,,,,,,,,"videoarte"
104,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Kortsarz, Gustavo",,,,,,,,,"videoarte"
105,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Rodríguez Jáuregui, Pablo",,,,,,,,,"videoarte"
106,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Laplana, Elena",,,,,,,,,"videoarte"
107,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Gomez, Max",,,,,,,,,"videoarte"
108,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Ciampini, Graciela",,,,,,,,,"videoarte"
109,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Vanoni, Anabel",,,,,,,,,"videoarte"
110,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Suarez, Ada",,,,,,,,,"videoarte"
111,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Sobrino, Javier",,,,,,,,,"videoarte"
112,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Zanela, Augusto",,,,,,,,,"videoarte"
113,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Rivas, Silvia",,,,,,,,,"videoarte"
114,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Cáceres, Dolores",,,,,,,,,"videoarte"
115,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Romano, Gustavo",,,,,,,,,"videoarte"
116,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Zabala, Horacio",,,,,,,,,"videoarte"
117,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Van Asperen, Mónica",,,,,,,,,"videoarte"
118,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Pons, Ricardo",,,,,,,,,"videoarte"
119,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Zicarello, Sebastián",,,,,,,,,"videoarte"
120,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Mercuri, Federico",,,,,,,,,"videoarte"
121,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Cohn, Mariano",,,,,,,,,"videoarte"
122,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Espina, Tomás",,,,,,,,,"videoarte"
123,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Castro, Jorge",,,,,,,,,"videoarte"
124,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Pornois",,,,,,,,,"videoarte"
125,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Marin, Matilde",,,,,,,,,"videoarte"
126,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Alvarez, Esteban",,,,,,,,,
127,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Bonadeo, Martín",,,,,,,,,
128,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Cáceres, Dolores",,,,,,,,,
129,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Calcagno, Martín",,,,,,,,,
130,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Gonzalez, Máximo",,,,,,,,,
131,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Iasparra, Ignacio",,,,,,,,,
132,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Larrañaga, Gabriela",,,,,,,,,
133,2003,"Arte en progresión. Módulo 1","Centro  Cultural San Martín","Taquini, Graciela",,,,"2003-03-14 00:00:00","2003-03-25 00:00:00",,"Marina, Hernán",,,,,,,,,
